type,participant,trial_index,filename,original_emotion,n_fixations,sim,cc,empirical_path,deepgaze_path,sim_rank,cc_rank,similarity_score
generalized_image,,47,1155_orig_1391.jpg,Positivo,,0.5802418359986876,0.47276032890410163,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\1155_orig_1391.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\47_1155_orig_1391_deepgaze_density.npy,0.5166666666666667,0.2,0.3583333333333334
generalized_image,,48,704_orig_803.jpg,Negativo,,0.6671291388482355,0.7137179860592827,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\704_orig_803.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\48_704_orig_803_deepgaze_density.npy,0.8833333333333333,0.8333333333333334,0.8583333333333334
generalized_image,,49,726_orig_825.jpg,Neutral,,0.5847476227664075,0.5114613676083241,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\726_orig_825.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\49_726_orig_825_deepgaze_density.npy,0.5333333333333333,0.38333333333333336,0.45833333333333337
generalized_image,,50,250_orig_249.jpg,Neutral,,0.6131302988257745,0.67578585378961,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\250_orig_249.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\50_250_orig_249_deepgaze_density.npy,0.6666666666666666,0.75,0.7083333333333333
generalized_image,,51,153_orig_152.jpg,Positivo,,0.5501869076603466,0.706101723428197,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\153_orig_152.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\51_153_orig_152_deepgaze_density.npy,0.35,0.8166666666666667,0.5833333333333333
generalized_image,,52,831_orig_930.jpg,Neutral,,0.6688950825054669,0.6618587648025585,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\831_orig_930.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\52_831_orig_930_deepgaze_density.npy,0.9,0.6833333333333333,0.7916666666666667
generalized_image,,53,26_orig_25.jpg,Positivo,,0.5238651277367864,0.6358023097107655,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\26_orig_25.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\53_26_orig_25_deepgaze_density.npy,0.21666666666666667,0.6,0.4083333333333333
generalized_image,,54,71_orig_70.jpg,Positivo,,0.5756128055317449,0.4917760525983635,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\71_orig_70.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\54_71_orig_70_deepgaze_density.npy,0.5,0.23333333333333334,0.3666666666666667
generalized_image,,55,76_orig_75.jpg,Positivo,,0.7977301116463515,0.9375184470891168,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\76_orig_75.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\55_76_orig_75_deepgaze_density.npy,1.0,1.0,1.0
generalized_image,,56,78_orig_77.jpg,Positivo,,0.6406143393493513,0.641582277682948,C:\Users\Martin\Desktop\memoria\image_heatmaps\raw\78_orig_77.npy,C:\Users\Martin\Desktop\memoria\deepgaze_predictions\raw\56_78_orig_77_deepgaze_density.npy,0.8333333333333334,0.6333333333333333,0.7333333333333334
